"TOA5","LFBB CR1000X","CR1000X","40106","CR1000X.Std.06.00","CPU:Fryxell_BB_2023_v2.CR1X","31757","LF15min"
"TIMESTAMP","RECORD","Year","Day_of_Year","MilitaryTime","DecTime","DecTime_2","stage_Avg","Temp_stg_Avg","ablation_Avg","UW_PAR_moored_Avg","UW_PAR_hanging_Avg","Air_Temp_Avg","Temp_DOdeep_Avg","OSat_DOdeep_Avg","Conc_mgL_DOdeep_Avg","Conc_ppm_DOdeep_Avg","Temp_DOshallow_Avg","OSat_Dshallow_Avg","Conc_mgL_DOshallow_Avg","Conc_ppm_DOshallow_Avg","PTemp_C","BattV_Min"
"TS","RN","","","","","","m","deg C","m","Âµmol/s/mÂ²","Âµmol/s/mÂ²","deg C","deg C","%","mg/L","ppm","deg C","%","mg/L","ppm","deg C","Volts"
"","","Smp","Smp","Smp","Smp","Smp","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Smp","Min"
"2023-12-17 15:30:00",1443,2023,351,1530,0.960781,"2023.960781",7.285,3.048,8.23,-3.983,-2.368,-1.015,2.929,114.1,15.5,15.5,2.462,223.3,30.73,30.73,2.032,13.23
"2023-12-17 15:45:00",1444,2023,351,1545,0.9608094,"2023.9608094",7.285,3.047,8.23,-3.429,-1.998,-1.198,2.928,116.2,15.79,15.79,2.462,223,30.69,30.69,1.767,13.21
"2023-12-17 16:00:00",1445,2023,351,1600,0.9608378,"2023.9608378",7.285,3.046,8.23,-3.245,-1.88,-1.215,2.927,117.8,16.01,16.01,2.462,223,30.69,30.69,1.55,13.18
"2023-12-17 16:15:00",1446,2023,351,1615,0.9608663,"2023.9608663",7.285,3.046,8.23,-3.119,-1.782,-1.123,2.928,119.1,16.19,16.19,2.462,223.4,30.75,30.75,1.441,13.13
"2023-12-17 16:30:00",1447,2023,351,1630,0.9608948,"2023.9608948",7.285,3.045,8.23,-2.672,-1.476,-1.305,2.927,119.9,16.29,16.29,2.461,223.5,30.76,30.76,1.276,13.09
"2023-12-17 16:45:00",1448,2023,351,1645,0.9609232,"2023.9609232",7.285,3.045,8.23,-2.597,-1.432,-1.345,2.927,119.8,16.28,16.28,2.462,223.5,30.75,30.75,1.115,13.05
"2023-12-17 17:00:00",1449,2023,351,1700,0.9609517,"2023.9609518",7.285,3.045,8.23,-2.331,-1.252,-1.412,2.927,119,16.17,16.17,2.461,223,30.68,30.68,0.967,13.01
"2023-12-17 17:15:00",1450,2023,351,1715,0.9609802,"2023.9609802",7.285,3.044,8.23,-2.162,-1.139,-1.552,2.927,116.9,15.88,15.88,2.461,223.4,30.73,30.73,0.801,12.97
"2023-12-17 17:30:00",1451,2023,351,1730,0.9610086,"2023.9610086",7.285,3.044,8.23,-1.954,-1.006,-1.632,2.927,115,15.62,15.62,2.461,223.2,30.71,30.71,0.646,12.93
"2023-12-17 17:45:00",1452,2023,351,1745,0.9610371,"2023.9610371",7.285,3.045,8.23,-1.911,-0.98,-1.727,2.927,114.1,15.51,15.51,2.461,223.2,30.72,30.72,0.49,12.91
"2023-12-17 18:00:00",1453,2023,351,1800,0.9610655,"2023.9610655",7.285,3.044,8.23,-2.091,-1.109,-1.804,2.927,114.2,15.52,15.52,2.462,223.1,30.7,30.7,0.343,12.9
"2023-12-17 18:15:00",1454,2023,351,1815,0.961094,"2023.961094",7.285,3.044,8.23,-2.121,-1.137,-1.765,2.927,114.1,15.5,15.5,2.46,223.3,30.72,30.72,0.262,12.89
"2023-12-17 18:30:00",1455,2023,351,1830,0.9611225,"2023.9611225",7.285,3.044,8.23,-1.885,-0.97,-1.849,2.926,115.3,15.67,15.67,2.461,223.3,30.72,30.72,0.167,12.86
"2023-12-17 18:45:00",1456,2023,351,1845,0.9611509,"2023.961151",7.285,3.044,8.23,-1.851,-0.934,-1.955,2.926,116.8,15.87,15.87,2.461,223.4,30.75,30.75,0.066,12.81
"2023-12-17 19:00:00",1457,2023,351,1900,0.9611794,"2023.9611794",7.285,3.045,8.23,-1.869,-0.943,-1.903,2.926,117,15.9,15.9,2.46,223.1,30.69,30.69,0.017,12.81
"2023-12-17 19:15:00",1458,2023,351,1915,0.9612079,"2023.9612078",7.285,3.045,8.23,-1.807,-0.911,-1.959,2.926,116.1,15.78,15.78,2.461,223.3,30.72,30.72,-0.034,12.82
"2023-12-17 19:30:00",1459,2023,351,1930,0.9612363,"2023.9612363",7.285,3.045,8.23,-1.71,-0.842,-2,2.926,114.9,15.62,15.62,2.46,223.2,30.72,30.72,-0.1,12.8
"2023-12-17 19:45:00",1460,2023,351,1945,0.9612647,"2023.9612647",7.285,3.044,8.23,-1.56,-0.744,-2.071,2.926,114.1,15.5,15.5,2.46,223.3,30.72,30.72,-0.183,12.78
"2023-12-17 20:00:00",1461,2023,351,2000,0.9612933,"2023.9612933",7.285,3.044,8.23,-1.429,-0.658,-2.106,2.926,113.8,15.47,15.47,2.459,223.5,30.75,30.75,-0.266,12.76
"2023-12-17 20:15:00",1462,2023,351,2015,0.9613217,"2023.9613217",7.285,3.044,8.23,-1.387,-0.631,-2.265,2.925,114.3,15.53,15.53,2.458,223.1,30.7,30.7,-0.379,12.75
"2023-12-17 20:30:00",1463,2023,351,2030,0.9613501,"2023.9613502",7.285,3.043,8.23,-1.277,-0.562,-2.35,2.925,114.7,15.59,15.59,2.458,223.1,30.7,30.7,-0.495,12.74
"2023-12-17 20:45:00",1464,2023,351,2045,0.9613786,"2023.9613786",7.285,3.043,8.23,-1.138,-0.47,-2.421,2.925,115.2,15.66,15.66,2.456,223.1,30.7,30.7,-0.614,12.72
"2023-12-17 21:00:00",1465,2023,351,2100,0.9614071,"2023.961407",7.285,3.043,8.23,-1.067,-0.426,-2.472,2.925,116.1,15.78,15.78,2.457,223.2,30.71,30.71,-0.713,12.7
"2023-12-17 21:15:00",1466,2023,351,2115,0.9614355,"2023.9614355",7.285,3.042,8.23,-0.99,-0.377,-2.567,2.926,115.8,15.74,15.74,2.454,223.1,30.7,30.7,-0.823,12.69
"2023-12-17 21:30:00",1467,2023,351,2130,0.961464,"2023.9614641",7.285,3.043,8.23,-0.917,-0.331,-2.514,2.925,114.8,15.61,15.61,2.453,222.8,30.66,30.66,-0.898,12.68
"2023-12-17 21:45:00",1468,2023,351,2145,0.9614925,"2023.9614925",7.285,3.042,8.23,-0.771,-0.236,-2.488,2.926,113.8,15.47,15.47,2.45,222.8,30.66,30.66,-0.953,12.66
"2023-12-17 22:00:00",1469,2023,351,2200,0.9615209,"2023.9615209",7.285,3.042,8.23,-0.703,-0.197,-2.523,2.925,112.7,15.32,15.32,2.452,223,30.69,30.69,-1.004,12.65
"2023-12-17 22:15:00",1470,2023,351,2215,0.9615494,"2023.9615494",7.285,3.043,8.23,-0.689,-0.175,-2.646,2.925,112,15.23,15.23,2.448,223.1,30.71,30.71,-1.071,12.65
"2023-12-17 22:30:00",1471,2023,351,2230,0.9615778,"2023.9615778",7.285,3.043,8.23,-0.66,-0.17,-2.753,2.925,112,15.22,15.22,2.452,222.7,30.65,30.65,-1.154,12.64
"2023-12-17 22:45:00",1472,2023,351,2245,0.9616063,"2023.9616062",7.286,3.043,8.23,-0.669,-0.175,-2.736,2.925,112.5,15.29,15.29,2.449,222.7,30.66,30.66,-1.219,12.64
"2023-12-17 23:00:00",1473,2023,351,2300,0.9616348,"2023.9616348",7.286,3.043,8.23,-0.702,-0.199,-2.737,2.925,113.1,15.37,15.37,2.451,222.7,30.65,30.65,-1.264,12.64
"2023-12-17 23:15:00",1474,2023,351,2315,0.9616632,"2023.9616633",7.286,3.042,8.23,-0.669,-0.173,-2.73,2.925,113.8,15.47,15.47,2.449,222.5,30.62,30.62,-1.283,12.63
"2023-12-17 23:30:00",1475,2023,351,2330,0.9616917,"2023.9616917",7.286,3.043,8.23,-0.569,-0.101,-2.86,2.925,115,15.63,15.63,2.446,222.6,30.64,30.64,-1.306,12.62
"2023-12-17 23:45:00",1476,2023,351,2345,0.9617202,"2023.9617202",7.286,3.042,8.23,-0.488,-0.051,-2.939,2.925,115.9,15.75,15.75,2.448,222.4,30.62,30.62,-1.355,12.61
"2023-12-18 00:00:00",1477,2023,352,0,0.9617486,"2023.9617486",7.286,3.042,8.23,-0.451,-0.031,-3.075,2.925,116.3,15.8,15.8,2.446,222.2,30.59,30.59,-1.437,12.6
"2023-12-18 00:15:00",1478,2023,352,15,0.961777,"2023.961777",7.286,3.042,8.23,-0.43,-0.017,-3.103,2.925,115.7,15.73,15.73,2.447,221.8,30.54,30.54,-1.524,12.6
"2023-12-18 00:30:00",1479,2023,352,30,0.9618056,"2023.9618056",7.286,3.042,8.23,-0.409,-0.004,-3.067,2.925,114.4,15.54,15.54,2.445,222.1,30.57,30.57,-1.592,12.6
"2023-12-18 00:45:00",1480,2023,352,45,0.961834,"2023.961834","NAN","NAN","NAN",-0.436,-0.025,-2.971,2.925,113.2,15.38,15.38,2.446,221.7,30.51,30.51,-1.607,12.59
"2023-12-18 01:00:00",1481,2023,352,100,0.9618624,"2023.9618625",7.286,3.041,8.23,-0.489,-0.062,-2.716,2.925,112.3,15.26,15.26,2.447,221.7,30.52,30.52,-1.583,12.6
"2023-12-18 01:15:00",1482,2023,352,115,0.9618909,"2023.961891",7.286,3.041,8.23,-0.466,-0.049,-2.789,2.925,112.8,15.34,15.34,2.449,222.1,30.57,30.57,-1.531,12.6
"2023-12-18 01:30:00",1483,2023,352,130,0.9619194,"2023.9619194",7.286,3.041,8.23,-0.479,-0.063,-2.768,2.925,113,15.36,15.36,2.449,221.7,30.52,30.52,-1.478,12.6
"2023-12-18 01:45:00",1484,2023,352,145,0.9619478,"2023.9619478",7.286,3.04,8.22,-0.494,-0.078,-2.625,2.925,112.9,15.35,15.35,2.45,222.1,30.58,30.58,-1.398,12.59
"2023-12-18 02:00:00",1485,2023,352,200,0.9619763,"2023.9619763",7.286,3.04,8.22,-0.518,-0.095,-2.578,2.926,112.8,15.33,15.33,2.449,222.1,30.57,30.57,-1.31,12.6
"2023-12-18 02:15:00",1486,2023,352,215,0.9620048,"2023.9620048",7.286,3.04,8.22,-0.528,-0.098,-2.437,2.925,112.5,15.29,15.29,2.449,222.2,30.58,30.58,-1.192,12.6
"2023-12-18 02:30:00",1487,2023,352,230,0.9620332,"2023.9620332",7.286,3.04,8.22,-0.543,-0.114,-2.379,2.926,112.5,15.29,15.29,2.449,221.8,30.53,30.53,-1.078,12.6
"2023-12-18 02:45:00",1488,2023,352,245,0.9620617,"2023.9620617",7.286,3.039,8.22,-0.578,-0.141,-2.166,2.925,112.3,15.26,15.26,2.452,222.2,30.58,30.58,-0.967,12.6
"2023-12-18 03:00:00",1489,2023,352,300,0.9620901,"2023.9620902",7.286,3.04,8.22,-0.602,-0.148,-1.959,2.926,111.9,15.21,15.21,2.451,222,30.55,30.55,-0.844,12.6
"2023-12-18 03:15:00",1490,2023,352,315,0.9621186,"2023.9621186",7.286,3.04,8.22,-0.694,-0.189,-1.795,2.925,112.8,15.32,15.32,2.45,222,30.56,30.56,-0.697,12.6
"2023-12-18 03:30:00",1491,2023,352,330,0.9621471,"2023.9621471",7.286,3.04,8.22,-1.078,-0.45,-1.731,2.925,114.3,15.53,15.53,2.452,222.3,30.59,30.59,-0.427,12.61
"2023-12-18 03:45:00",1492,2023,352,345,0.9621755,"2023.9621755",7.286,3.04,8.22,-1.453,-0.723,-1.298,2.926,116.3,15.8,15.8,2.455,222.4,30.6,30.6,0.094,12.62
"2023-12-18 04:00:00",1493,2023,352,400,0.962204,"2023.962204",7.286,3.041,8.22,-1.616,-0.847,-0.878,2.926,117.5,15.97,15.97,2.457,222.4,30.6,30.6,0.648,12.62
"2023-12-18 04:15:00",1494,2023,352,415,0.9622325,"2023.9622325",7.286,3.041,8.22,-1.657,-0.871,-0.149,2.926,118.1,16.05,16.05,2.459,222.6,30.63,30.63,1.057,12.63
"2023-12-18 04:30:00",1495,2023,352,430,0.9622609,"2023.9622609",7.286,3.041,8.22,-1.477,-0.746,1.321,2.926,117.9,16.02,16.02,2.459,222.1,30.57,30.57,1.209,12.62
"2023-12-18 04:45:00",1496,2023,352,445,0.9622893,"2023.9622894",7.286,3.041,8.22,-1.307,-0.635,0.971,2.926,117.6,15.98,15.98,2.458,222,30.55,30.55,1.067,12.61
"2023-12-18 05:00:00",1497,2023,352,500,0.9623178,"2023.9623178",7.286,3.041,8.22,-1.249,-0.591,1.593,2.926,117.3,15.94,15.94,2.458,222.2,30.58,30.58,0.793,12.62
"2023-12-18 05:15:00",1498,2023,352,515,0.9623463,"2023.9623462",7.286,3.042,8.22,-1.117,-0.467,0.14,2.926,117.5,15.97,15.97,2.457,222.1,30.56,30.56,0.569,12.62
"2023-12-18 05:30:00",1499,2023,352,530,0.9623747,"2023.9623747",7.286,3.043,8.22,-1.55,-0.751,-0.557,2.926,116.5,15.83,15.83,2.457,222,30.55,30.55,0.467,12.63
"2023-12-18 05:45:00",1500,2023,352,545,0.9624032,"2023.9624032",7.286,3.043,8.22,-2.088,-1.118,1.252,2.927,115.1,15.64,15.64,2.46,222.3,30.59,30.59,0.65,12.65
"2023-12-18 06:00:00",1501,2023,352,600,0.9624317,"2023.9624317",7.287,3.043,8.22,-1.577,-0.769,0.61,2.927,113.5,15.42,15.42,2.46,222.4,30.6,30.6,0.936,12.65
"2023-12-18 06:15:00",1502,2023,352,615,0.9624601,"2023.9624601",7.286,3.042,8.22,-1.304,-0.588,-1.011,2.927,112.6,15.3,15.3,2.458,222.1,30.57,30.57,0.915,12.64
"2023-12-18 06:30:00",1503,2023,352,630,0.9624886,"2023.9624886",7.287,3.042,8.22,-1.259,-0.571,-1.093,2.926,111.6,15.17,15.17,2.458,222.2,30.58,30.58,0.836,12.64
"2023-12-18 06:45:00",1504,2023,352,645,0.962517,"2023.962517",7.286,3.042,8.22,-1.294,-0.599,-1.191,2.927,110.8,15.06,15.06,2.458,221.9,30.53,30.53,0.743,12.64
"2023-12-18 07:00:00",1505,2023,352,700,0.9625455,"2023.9625454",7.286,3.041,8.22,-1.635,-0.816,-1.001,2.927,110.2,14.97,14.97,2.458,222.1,30.57,30.57,0.687,12.64
"2023-12-18 07:15:00",1506,2023,352,715,0.962574,"2023.962574",7.287,3.042,8.22,-1.675,-0.844,-0.306,2.927,110.1,14.96,14.96,2.459,222.2,30.57,30.57,0.822,12.65
"2023-12-18 07:30:00",1507,2023,352,730,0.9626024,"2023.9626024",7.287,3.042,8.22,-2.466,-1.38,0.629,2.927,110.3,15,15,2.46,222.3,30.59,30.59,1.235,12.67
"2023-12-18 07:45:00",1508,2023,352,745,0.9626309,"2023.9626309",7.287,3.043,8.22,-2.249,-1.233,0.449,2.927,110.9,15.07,15.07,2.461,222.1,30.56,30.56,1.72,12.68
"2023-12-18 08:00:00",1509,2023,352,800,0.9626594,"2023.9626594",7.287,3.044,8.22,-2.616,-1.48,0.135,2.927,111.1,15.1,15.1,2.462,221.9,30.54,30.54,2.004,12.7
"2023-12-18 08:15:00",1510,2023,352,815,0.9626878,"2023.9626878",7.287,3.044,8.22,-2.629,-1.489,0.815,2.927,111.2,15.11,15.11,2.462,221.7,30.51,30.51,2.322,12.72
"2023-12-18 08:30:00",1511,2023,352,830,0.9627162,"2023.9627162",7.287,3.044,8.22,-3.029,-1.759,0.686,2.928,111.4,15.13,15.13,2.462,221.9,30.54,30.54,2.578,12.75
"2023-12-18 08:45:00",1512,2023,352,845,0.9627448,"2023.9627448",7.287,3.045,8.22,-3.129,-1.826,0.957,2.928,111.1,15.09,15.09,2.462,222.1,30.56,30.56,2.878,12.79
"2023-12-18 09:00:00",1513,2023,352,900,0.9627732,"2023.9627732",7.287,3.045,8.22,-3.236,-1.898,1.047,2.928,111.1,15.1,15.1,2.463,222.3,30.59,30.59,3.116,12.81
"2023-12-18 09:15:00",1514,2023,352,915,0.9628016,"2023.9628016",7.287,3.045,8.22,-3.258,-1.899,1.076,2.928,110.9,15.08,15.08,2.463,222.6,30.63,30.63,3.332,12.84
"2023-12-18 09:30:00",1515,2023,352,930,0.9628301,"2023.9628302",7.287,3.045,8.22,-3.396,-1.989,0.93,2.929,111.3,15.12,15.12,2.463,222.4,30.59,30.59,3.494,12.87
"2023-12-18 09:45:00",1516,2023,352,945,0.9628586,"2023.9628586",7.287,3.045,8.22,-3.576,-2.113,0.82,2.929,111.4,15.13,15.13,2.463,222.3,30.59,30.59,3.626,12.89
"2023-12-18 10:00:00",1517,2023,352,1000,0.962887,"2023.962887",7.287,3.046,8.22,-3.76,-2.238,0.953,2.929,110.9,15.07,15.07,2.464,222.2,30.58,30.58,3.799,12.9
"2023-12-18 10:15:00",1518,2023,352,1015,0.9629155,"2023.9629155",7.287,3.046,8.22,-3.51,-2.075,0.91,2.93,110.5,15.01,15.01,2.464,222.2,30.58,30.58,3.973,12.92
"2023-12-18 10:30:00",1519,2023,352,1030,0.962944,"2023.962944",7.287,3.045,8.22,-2.642,-1.491,0.001,2.93,110.2,14.98,14.98,2.463,222.2,30.57,30.57,3.601,12.88
"2023-12-18 10:45:00",1520,2023,352,1045,0.9629724,"2023.9629724",7.287,3.046,8.22,-4.338,-2.621,0.594,2.93,110.2,14.97,14.97,2.464,222.2,30.58,30.58,3.486,12.89
"2023-12-18 11:00:00",1521,2023,352,1100,0.9630009,"2023.9630009",7.287,3.048,8.22,-5.239,-3.248,1.39,2.93,109.6,14.89,14.89,2.464,222.2,30.57,30.57,3.966,13.03
"2023-12-18 11:15:00",1522,2023,352,1115,0.9630293,"2023.9630294",7.287,3.047,8.22,-4.239,-2.572,1.042,2.931,108.7,14.77,14.77,2.464,222.3,30.59,30.59,4.24,13.05
"2023-12-18 11:30:00",1523,2023,352,1130,0.9630578,"2023.9630578",7.287,3.045,8.22,-2.351,-1.296,0.062,2.93,108.5,14.74,14.74,2.463,222.7,30.64,30.64,3.784,12.97
"2023-12-18 11:45:00",1524,2023,352,1145,0.9630863,"2023.9630863",7.287,3.044,8.22,-2.599,-1.467,0.102,2.93,108.1,14.68,14.68,2.463,222.4,30.61,30.61,3.334,12.93
"2023-12-18 12:00:00",1525,2023,352,1200,0.9631147,"2023.9631147",7.287,3.043,8.22,-2.275,-1.255,-0.228,2.929,108.3,14.71,14.71,2.463,222.2,30.57,30.57,2.848,12.9
"2023-12-18 12:15:00",1526,2023,352,1215,0.9631432,"2023.9631432",7.287,3.044,8.22,-3.222,-1.891,0.618,2.929,109.1,14.82,14.82,2.463,222.4,30.6,30.6,2.715,12.91
"2023-12-18 12:30:00",1527,2023,352,1230,0.9631717,"2023.9631717",7.287,3.043,8.22,-2.477,-1.394,0.377,2.929,110,14.95,14.95,2.462,222.4,30.6,30.6,2.729,12.89
"2023-12-18 12:45:00",1528,2023,352,1245,0.9632001,"2023.9632001",7.287,3.043,8.22,-2.764,-1.586,-0.06,2.928,111.4,15.14,15.14,2.462,222.3,30.59,30.59,2.604,12.87
"2023-12-18 13:00:00",1529,2023,352,1300,0.9632285,"2023.9632286",7.287,3.045,8.22,-4.893,-3.021,0.384,2.929,112.8,15.33,15.33,2.463,222.5,30.61,30.61,2.735,12.9
"2023-12-18 13:15:00",1530,2023,352,1315,0.9632571,"2023.963257",7.287,3.045,8.22,-3.532,-2.111,0.818,2.929,115.3,15.66,15.66,2.463,222.7,30.65,30.65,3.101,12.99
"2023-12-18 13:30:00",1531,2023,352,1330,0.9632855,"2023.9632855",7.287,3.044,8.22,-2.865,-1.653,0.196,2.928,117,15.89,15.89,2.463,222.5,30.62,30.62,3.151,12.95
"2023-12-18 13:45:00",1532,2023,352,1345,0.9633139,"2023.9633139",7.287,3.044,8.22,-2.447,-1.374,0.115,2.927,118.2,16.06,16.06,2.463,222.3,30.59,30.59,2.993,12.92
"2023-12-18 14:00:00",1533,2023,352,1400,0.9633424,"2023.9633424",7.287,3.045,8.22,-4.67,-2.891,0.9,2.928,117.9,16.03,16.03,2.463,222.9,30.67,30.67,3.097,12.93
"2023-12-18 14:15:00",1534,2023,352,1415,0.9633709,"2023.9633709",7.287,3.047,8.22,-3.834,-2.336,1.737,2.928,117.3,15.95,15.95,2.463,222.6,30.63,30.63,3.571,13.03
"2023-12-18 14:30:00",1535,2023,352,1430,0.9633993,"2023.9633993",7.287,3.047,8.22,-5.265,-3.302,2.458,2.929,117.3,15.94,15.94,2.464,222.6,30.63,30.63,4.017,13.05
"2023-12-18 14:45:00",1536,2023,352,1445,0.9634278,"2023.9634278",7.287,3.05,8.22,-5.927,-3.741,1.054,2.93,118.5,16.1,16.1,2.465,222.5,30.61,30.61,4.37,13.23
"2023-12-18 15:00:00",1537,2023,352,1500,0.9634563,"2023.9634562",7.287,3.051,8.22,-6.238,-3.933,1.062,2.93,119.5,16.24,16.24,2.466,222.3,30.59,30.59,4.488,13.23
"2023-12-18 15:15:00",1538,2023,352,1515,0.9634847,"2023.9634847",7.287,3.05,8.22,-6.058,-3.807,0.758,2.93,119.7,16.27,16.27,2.466,222.2,30.57,30.57,4.464,13.24
"2023-12-18 15:30:00",1539,2023,352,1530,0.9635132,"2023.9635132",7.287,3.049,8.22,-4.632,-2.843,0.465,2.93,119.9,16.29,16.29,2.466,222.2,30.57,30.57,4.182,13.17
"2023-12-18 15:45:00",1540,2023,352,1545,0.9635416,"2023.9635416",7.287,3.045,8.22,-1.828,-0.979,-0.204,2.929,120,16.3,16.3,2.464,222.2,30.58,30.58,3.553,13.03
"2023-12-18 16:00:00",1541,2023,352,1600,0.9635701,"2023.9635701",7.287,3.044,8.22,-2.188,-1.227,-0.269,2.928,120,16.31,16.31,2.463,223,30.69,30.69,2.817,12.97
"2023-12-18 16:15:00",1542,2023,352,1615,0.9635986,"2023.9635986",7.287,3.042,8.22,-1.635,-0.851,-0.768,2.928,119.7,16.26,16.26,2.462,222.6,30.63,30.63,2.09,12.93
"2023-12-18 16:30:00",1543,2023,352,1630,0.963627,"2023.963627",7.287,3.042,8.22,-2.43,-1.39,-0.652,2.927,119.8,16.28,16.28,2.462,222.9,30.68,30.68,1.56,12.89
"2023-12-18 16:45:00",1544,2023,352,1645,0.9636555,"2023.9636554",7.287,3.043,8.22,-2.356,-1.341,-0.392,2.928,120.4,16.36,16.36,2.462,222.4,30.6,30.6,1.411,12.92
"2023-12-18 17:00:00",1545,2023,352,1700,0.963684,"2023.963684",7.287,3.044,8.22,-3.151,-1.882,-0.181,2.928,121.3,16.48,16.48,2.463,222.9,30.67,30.67,1.478,12.98
"2023-12-18 17:15:00",1546,2023,352,1715,0.9637124,"2023.9637124",7.287,3.044,8.22,-4.337,-2.685,0.494,2.928,121.6,16.52,16.52,2.463,223.5,30.75,30.75,1.742,13.03
"2023-12-18 17:30:00",1547,2023,352,1730,0.9637408,"2023.9637408",7.287,3.044,8.22,-3.466,-2.094,0.194,2.929,121.3,16.49,16.49,2.463,223.2,30.71,30.71,2.045,13.04
"2023-12-18 17:45:00",1548,2023,352,1745,0.9637694,"2023.9637694",7.287,3.043,8.22,-2.606,-1.512,0.192,2.929,120.3,16.35,16.35,2.462,223.4,30.74,30.74,2.068,13.03
"2023-12-18 18:00:00",1549,2023,352,1800,0.9637978,"2023.9637978",7.287,3.043,8.22,-2.449,-1.405,0.443,2.929,118.8,16.15,16.15,2.463,223.3,30.72,30.72,2.128,13
"2023-12-18 18:15:00",1550,2023,352,1815,0.9638262,"2023.9638262",7.287,3.043,8.22,-3.688,-2.253,0.603,2.929,117.5,15.97,15.97,2.463,223,30.68,30.68,2.203,13.08
"2023-12-18 18:30:00",1551,2023,352,1830,0.9638547,"2023.9638547",7.287,3.044,8.22,-3.601,-2.199,1.595,2.929,116.4,15.82,15.82,2.463,223.4,30.74,30.74,2.628,13.12
"2023-12-18 18:45:00",1552,2023,352,1845,0.9638832,"2023.9638832",7.287,3.044,8.22,-3.423,-2.087,2.379,2.929,116,15.76,15.76,2.463,223.2,30.71,30.71,3.162,13
"2023-12-18 19:00:00",1553,2023,352,1900,0.9639116,"2023.9639116",7.288,3.044,8.22,-3.277,-1.976,2.33,2.928,115.8,15.73,15.73,2.463,223,30.69,30.69,3.644,13.17
"2023-12-18 19:15:00",1554,2023,352,1915,0.9639401,"2023.9639402",7.288,3.043,8.22,-3.14,-1.878,1.169,2.928,117.3,15.94,15.94,2.463,223.3,30.72,30.72,3.828,13.16
"2023-12-18 19:30:00",1555,2023,352,1930,0.9639686,"2023.9639686",7.288,3.043,8.22,-2.971,-1.77,1.776,2.928,119,16.17,16.17,2.462,223.2,30.71,30.71,4.027,13.15
"2023-12-18 19:45:00",1556,2023,352,1945,0.963997,"2023.963997",7.288,3.042,8.22,-2.84,-1.681,1.197,2.928,120.6,16.39,16.39,2.462,223.6,30.77,30.77,4.163,13.13
"2023-12-18 20:00:00",1557,2023,352,2000,0.9640255,"2023.9640255",7.288,3.042,8.22,-2.718,-1.587,0.887,2.927,121.3,16.48,16.48,2.462,223.6,30.77,30.77,4.199,13.11
"2023-12-18 20:15:00",1558,2023,352,2015,0.9640539,"2023.9640539",7.288,3.042,8.22,-2.413,-1.373,0.328,2.928,121.5,16.5,16.5,2.462,223.3,30.73,30.73,4.23,13.06
"2023-12-18 20:30:00",1559,2023,352,2030,0.9640824,"2023.9640824",7.288,3.041,8.22,-1.918,-1.037,-0.614,2.928,121.4,16.5,16.5,2.46,223.6,30.77,30.77,3.932,13.01
"2023-12-18 20:45:00",1560,2023,352,2045,0.9641109,"2023.9641109",7.288,3.042,8.22,-1.75,-0.927,-0.795,2.928,120.4,16.36,16.36,2.461,223.5,30.76,30.76,3.509,12.95
"2023-12-18 21:00:00",1561,2023,352,2100,0.9641393,"2023.9641394",7.288,3.041,8.22,-1.864,-1.007,-1.228,2.927,118.8,16.14,16.14,2.459,223.2,30.71,30.71,3.042,12.94
"2023-12-18 21:15:00",1562,2023,352,2115,0.9641678,"2023.9641678",7.288,3.042,8.22,-1.983,-1.093,-1.11,2.928,118,16.03,16.03,2.46,223.5,30.75,30.75,2.888,12.9
"2023-12-18 21:30:00",1563,2023,352,2130,0.9641963,"2023.9641962",7.288,3.042,8.22,-1.533,-0.787,-1.432,2.927,117.5,15.97,15.97,2.46,223.2,30.72,30.72,2.694,12.85
"2023-12-18 21:45:00",1564,2023,352,2145,0.9642247,"2023.9642247",7.288,3.041,8.21,-1.417,-0.709,-1.575,2.927,118.5,16.1,16.1,2.458,223.2,30.72,30.72,2.462,12.81
"2023-12-18 22:00:00",1565,2023,352,2200,0.9642531,"2023.9642531",7.288,3.042,8.21,-1.365,-0.678,-1.797,2.927,119.4,16.22,16.22,2.459,223.3,30.73,30.73,2.111,12.78
"2023-12-18 22:15:00",1566,2023,352,2215,0.9642817,"2023.9642817",7.288,3.041,8.21,-1.445,-0.734,-1.779,2.927,120.2,16.33,16.33,2.455,223.3,30.73,30.73,1.966,12.75
"2023-12-18 22:30:00",1567,2023,352,2230,0.9643101,"2023.9643101",7.288,3.042,8.21,-1.394,-0.7,-1.841,2.927,121.2,16.47,16.47,2.456,223.7,30.78,30.78,1.832,12.72
"2023-12-18 22:45:00",1568,2023,352,2245,0.9643385,"2023.9643386",7.288,3.042,8.21,-1.382,-0.695,-1.842,2.927,122,16.57,16.57,2.454,223.5,30.76,30.76,1.829,12.71
"2023-12-18 23:00:00",1569,2023,352,2300,0.964367,"2023.964367",7.288,3.042,8.21,-1.001,-0.441,-2.075,2.926,122.2,16.6,16.6,2.452,223.4,30.74,30.74,1.655,12.7
"2023-12-18 23:15:00",1570,2023,352,2315,0.9643955,"2023.9643954",7.288,3.042,8.21,-0.931,-0.396,-2.273,2.927,122.1,16.6,16.6,2.456,223.4,30.75,30.75,1.301,12.68
